#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"Un","PYGN01000251.1",565904,647006,"-",,,"C0J52_04710","PSN50099.1",1596,"hypothetical protein C0J52_04710, partial"
"Un","PYGN01000251.1",669609,669920,"-",,,"C0J52_04711","PSN50098.1",103,"hypothetical protein C0J52_04711"
"Un","PYGN01000251.1",672716,695913,"-",,,"C0J52_04712","PSN50097.1",621,"hypothetical protein C0J52_04712"
"Un","PYGN01000251.1",750725,751611,"-",,,"C0J52_04713","PSN50096.1",90,"hypothetical protein C0J52_04713"
"Un","PYGN01000251.1",840718,846452,"-",,,"C0J52_04714","PSN50103.1",364,"hypothetical protein C0J52_04714"
"Un","PYGN01000251.1",864053,868859,"-",,,"C0J52_04715","PSN50102.1",353,"hypothetical protein C0J52_04715, partial"
"Un","PYGN01000251.1",873592,874189,"-",,,"C0J52_04716","PSN50101.1",70,"hypothetical protein C0J52_04716"
"Un","PYGN01000251.1",897698,916864,"+",,"slc25a40","C0J52_04717","PSN50100.1",342,"Solute carrier family 25 member 40"
"Un","PYGN01000251.1",928182,938946,"+",,"Inpp1","C0J52_04718","PSN50095.1",342,"Inositol polyphosphate 1-phosphatase"
"Un","PYGN01000144.1",317103,317504,"-",,,"C0J52_02982","PSN52913.1",133,"hypothetical protein C0J52_02982"
"Un","PYGN01000144.1",317359,317772,"+",,,"C0J52_02981","PSN52912.1",120,"hypothetical protein C0J52_02981"
"Un","PYGN01000144.1",345195,372423,"-",,"DIA1","C0J52_02983","PSN52914.1",311,"Deleted in autism protein 1"
"Un","PYGN01000144.1",387163,387339,"-",,,"C0J52_02984","PSN52907.1",58,"hypothetical protein C0J52_02984"
"Un","PYGN01000144.1",394489,394848,"+",,,"C0J52_02985","PSN52908.1",119,"hypothetical protein C0J52_02985"
"Un","PYGN01000144.1",438709,479867,"+",,"Rcc1","C0J52_02986","PSN52909.1",425,"Regulator of chromosome condensation"
"Un","PYGN01000144.1",547050,559710,"-",,,"C0J52_02987","PSN52910.1",128,"hypothetical protein C0J52_02987"
"Un","PYGN01000144.1",551894,573910,"+",,,"C0J52_02988","PSN52915.1",348,"Uncharacterized protein C0J52_02988"
"Un","PYGN01000144.1",593730,627974,"+",,"Scamp1","C0J52_02989","PSN52916.1",351,"Secretory carrier-associated membrane protein 1"
"Un","PYGN01000144.1",644295,658159,"+",,"RpS6","C0J52_02990","PSN52885.1",251,"40S ribosomal protein S6"
"Un","PYGN01000144.1",671513,672965,"-",,,"C0J52_02991","PSN52884.1",444,"hypothetical protein C0J52_02991, partial"
"Un","PYGN01000144.1",671523,674922,"+",,,"C0J52_02992","PSN52883.1",1117,"hypothetical protein C0J52_02992"
"Un","PYGN01000144.1",675222,715790,"+",,,"C0J52_02993","PSN52882.1",921,"hypothetical protein C0J52_02993"
"Un","PYGN01000144.1",762458,762715,"-",,,"C0J52_02995","PSN52888.1",85,"hypothetical protein C0J52_02995"
"Un","PYGN01000144.1",762585,788320,"+",,,"C0J52_02994","PSN52889.1",479,"hypothetical protein C0J52_02994"
"Un","PYGN01000144.1",794933,795121,"-",,,"C0J52_02996","PSN52887.1",62,"hypothetical protein C0J52_02996"
"Un","PYGN01000144.1",844930,1041749,"-",,,"C0J52_02997","PSN52886.1",625,"hypothetical protein C0J52_02997"
"Un","PYGN01000144.1",869785,869988,"+",,,"C0J52_02998","PSN52881.1",67,"hypothetical protein C0J52_02998"
"Un","PYGN01000144.1",875864,885652,"+",,,"C0J52_02999","PSN52880.1",71,"hypothetical protein C0J52_02999"
"Un","PYGN01000144.1",900237,900686,"+",,,"C0J52_03000","PSN52896.1",149,"hypothetical protein C0J52_03000"
"Un","PYGN01000144.1",972441,972653,"+",,,"C0J52_03001","PSN52897.1",70,"hypothetical protein C0J52_03001"
"Un","PYGN01000144.1",1146063,1147667,"-",,,"C0J52_03002","PSN52894.1",534,"hypothetical protein C0J52_03002"
"Un","PYGN01000144.1",1148891,1175315,"+",,,"C0J52_03003","PSN52895.1",62,"hypothetical protein C0J52_03003"
"Un","PYGN01000144.1",1151595,1160368,"-",,,"C0J52_03004","PSN52892.1",253,"hypothetical protein C0J52_03004"
"Un","PYGN01000144.1",1202772,1202951,"-",,,"C0J52_03005","PSN52893.1",59,"hypothetical protein C0J52_03005"
"Un","PYGN01000144.1",1222533,1255000,"+",,,"C0J52_03006","PSN52890.1",1413,"hypothetical protein C0J52_03006"
"Un","PYGN01000144.1",1255165,1256100,"+",,,"C0J52_03007","PSN52891.1",71,"hypothetical protein C0J52_03007"
"Un","PYGN01000144.1",1279487,1288493,"+",,,"C0J52_03008","PSN52898.1",455,"hypothetical protein C0J52_03008"
"Un","PYGN01000144.1",1293002,1297854,"+",,,"C0J52_03009","PSN52899.1",123,"hypothetical protein C0J52_03009, partial"
"Un","PYGN01000144.1",1305641,1309003,"+",,"LIPC","C0J52_03010","PSN52926.1",128,"Hepatic triacylglycerol lipase, partial"
"Un","PYGN01000144.1",1321033,1322858,"-",,"Pop4","C0J52_03011","PSN52925.1",109,"Ribonuclease P protein subunit p29"
"Un","PYGN01000144.1",1323994,1324847,"-",,,"C0J52_03012","PSN52928.1",123,"hypothetical protein C0J52_03012"
"Un","PYGN01000144.1",1325283,1334625,"+",,,"C0J52_03013","PSN52927.1",268,"hypothetical protein C0J52_03013"
"Un","PYGN01000144.1",1357513,1359727,"+",,"ANKFY1","C0J52_03014","PSN52922.1",94,"Rabankyrin-5"
"Un","PYGN01000144.1",1371973,1375236,"-",,,"C0J52_03015","PSN52921.1",174,"hypothetical protein C0J52_03015"
"Un","PYGN01000144.1",1453271,1491141,"+",,,"C0J52_03016","PSN52924.1",920,"hypothetical protein C0J52_03016"
"Un","PYGN01000144.1",1495510,1496362,"-",,"UQCRH","C0J52_03018","PSN52930.1",90,"Cytochrome b-c1 complex subunit 6"
"Un","PYGN01000144.1",1497282,1525144,"+",,,"C0J52_03017","PSN52923.1",1595,"hypothetical protein C0J52_03017"
"Un","PYGN01000144.1",1526568,1532453,"-",,"MED21","C0J52_03019","PSN52929.1",137,"Mediator of RNA polymerase II transcription subunit 21"
"Un","PYGN01000144.1",1548710,1549135,"+",,,"C0J52_03020","PSN52917.1",141,"hypothetical protein C0J52_03020"
"Un","PYGN01000062.1",861790,862290,"+",,,"C0J52_03180","PSN55676.1",166,"hypothetical protein C0J52_03180"
"Un","PYGN01000062.1",874634,959183,"-",,"Ten-a","C0J52_03181","PSN55675.1",2716,"Teneurin-a"
"Un","PYGN01000062.1",1768888,1769121,"-",,,"C0J52_03182","PSN55674.1",77,"hypothetical protein C0J52_03182"
"Un","PYGN01000062.1",1808054,1808552,"+",,,"C0J52_03183","PSN55673.1",155,"hypothetical protein C0J52_03183"
"Un","PYGN01000062.1",1949443,1960236,"-",,,"C0J52_03184","PSN55672.1",62,"hypothetical protein C0J52_03184"
"Un","PYGN01000062.1",2163600,2163809,"-",,,"C0J52_03185","PSN55671.1",69,"hypothetical protein C0J52_03185"
"Un","PYGN01000062.1",2234362,2244632,"+",,"tfip11","C0J52_03186","PSN55670.1",832,"Tuftelin-interacting protein 11"
"Un","PYGN01000062.1",2292858,2306881,"+",,,"C0J52_03187","PSN55669.1",979,"hypothetical protein C0J52_03187"
"Un","PYGN01000062.1",2320304,2326963,"+",,,"C0J52_03188","PSN55678.1",339,"hypothetical protein C0J52_03188"
"Un","PYGN01000062.1",2330268,2331556,"-",,"RSSA","C0J52_03189","PSN55677.1",224,"40S ribosomal protein SA"
"Un","PYGN01000062.1",2336895,2339595,"-",,"drk","C0J52_03191","PSN55685.1",211,"Protein E(sev)2B"
"Un","PYGN01000062.1",2342261,2363037,"+",,,"C0J52_03190","PSN55684.1",665,"hypothetical protein C0J52_03190"
"Un","PYGN01000062.1",2364030,2368592,"+",,,"C0J52_03192","PSN55686.1",155,"hypothetical protein C0J52_03192"
"Un","PYGN01000062.1",2375024,2378566,"+",,,"C0J52_03193","PSN55687.1",252,"hypothetical protein C0J52_03193"
"Un","PYGN01000062.1",2385292,2394157,"+",,,"C0J52_03194","PSN55688.1",161,"hypothetical protein C0J52_03194"
"Un","PYGN01000062.1",2426985,2443426,"+",,"Pomgnt1_2","C0J52_03195","PSN55689.1",610,"Protein O-linked-mannose beta-1"
"Un","PYGN01000062.1",2456105,2532038,"+",,,"C0J52_03196","PSN55690.1",1123,"hypothetical protein C0J52_03196"
"Un","PYGN01000063.1",53312,57790,"+",,,"C0J52_21816","PSN55645.1",1492,"hypothetical protein C0J52_21816"
"Un","PYGN01000063.1",67521,67700,"-",,,"C0J52_21817","PSN55644.1",59,"hypothetical protein C0J52_21817"
"Un","PYGN01000063.1",306738,306929,"-",,,"C0J52_21818","PSN55657.1",63,"hypothetical protein C0J52_21818"
"Un","PYGN01000063.1",445601,446023,"+",,,"C0J52_21819","PSN55656.1",140,"hypothetical protein C0J52_21819, partial"
"Un","PYGN01000063.1",485873,486300,"+",,,"C0J52_21820","PSN55646.1",127,"hypothetical protein C0J52_21820, partial"
"Un","PYGN01000063.1",536445,538466,"-",,"Ir602","C0J52_38849","PSN55655.1",673,"Ionotropic receptor 602"
"Un","PYGN01000063.1",641534,641866,"+",,,"C0J52_21821","PSN55647.1",110,"hypothetical protein C0J52_21821"
"Un","PYGN01000063.1",641534,641866,"+",,,"C0J52_21821","PSN55648.1",110,"hypothetical protein C0J52_21821"
"Un","PYGN01000063.1",925419,926301,"+",,,"C0J52_21822","PSN55649.1",186,"hypothetical protein C0J52_21822"
"Un","PYGN01000063.1",970723,975759,"+",,,"C0J52_21823","PSN55650.1",73,"hypothetical protein C0J52_21823"
"Un","PYGN01000063.1",1350475,1393398,"-",,,"C0J52_21824","PSN55653.1",158,"hypothetical protein C0J52_21824"
"Un","PYGN01000063.1",1599147,1599353,"-",,,"C0J52_21825","PSN55654.1",68,"hypothetical protein C0J52_21825, partial"
"Un","PYGN01000063.1",1750818,1751129,"-",,,"C0J52_21826","PSN55651.1",103,"hypothetical protein C0J52_21826"
"Un","PYGN01000063.1",1883594,1926871,"+",,,"C0J52_21827","PSN55652.1",615,"hypothetical protein C0J52_21827"
"Un","PYGN01000064.1",346899,347123,"-",,,"C0J52_04017","PSN55641.1",74,"hypothetical protein C0J52_04017"
"Un","PYGN01000064.1",427579,428042,"-",,,"C0J52_04018","PSN55642.1",121,"hypothetical protein C0J52_04018"
"Un","PYGN01000064.1",1135267,1135543,"+",,,"C0J52_04019","PSN55643.1",67,"hypothetical protein C0J52_04019"
"Un","PYGN01000064.1",1381226,1381420,"-",,,"C0J52_04020","PSN55606.1",64,"hypothetical protein C0J52_04020"
"Un","PYGN01000064.1",1449961,1450176,"-",,,"C0J52_04021","PSN55605.1",71,"hypothetical protein C0J52_04021"
"Un","PYGN01000064.1",1477617,1477823,"-",,,"C0J52_04022","PSN55608.1",68,"hypothetical protein C0J52_04022"
"Un","PYGN01000064.1",1519833,1530073,"+",,,"C0J52_04023","PSN55607.1",1147,"hypothetical protein C0J52_04023"
"Un","PYGN01000064.1",1543907,1556754,"-",,,"C0J52_04024","PSN55610.1",224,"hypothetical protein C0J52_04024"
"Un","PYGN01000064.1",1548437,1559831,"+",,,"C0J52_04025","PSN55609.1",631,"hypothetical protein C0J52_04025"
"Un","PYGN01000001.1",5009176,5009394,"-",,,"C0J52_00804","PSN58477.1",72,"hypothetical protein C0J52_00804"
"Un","PYGN01000001.1",5011490,5023022,"-",,,"C0J52_00805","PSN58475.1",81,"hypothetical protein C0J52_00805"
"Un","PYGN01000001.1",5031430,5031627,"-",,,"C0J52_00806","PSN58474.1",65,"hypothetical protein C0J52_00806"
"Un","PYGN01000001.1",5634689,5634976,"-",,,"C0J52_00807","PSN58473.1",95,"hypothetical protein C0J52_00807"
"Un","PYGN01000001.1",5657633,5659156,"+",,,"C0J52_00808","PSN58472.1",93,"hypothetical protein C0J52_00808, partial"
"Un","PYGN01000001.1",6802008,6805098,"-",,,"C0J52_00809","PSN58471.1",124,"hypothetical protein C0J52_00809"
"Un","PYGN01000001.1",6839275,6839541,"-",,,"C0J52_00810","PSN58490.1",80,"hypothetical protein C0J52_00810, partial"
"Un","PYGN01000001.1",6910223,6926725,"-",,,"C0J52_00811","PSN58491.1",306,"hypothetical protein C0J52_00811"
"Un","PYGN01000001.1",6961316,6961474,"+",,,"C0J52_00812","PSN58492.1",52,"hypothetical protein C0J52_00812"
"Un","PYGN01000001.1",7017939,7042822,"+",,,"C0J52_00813","PSN58493.1",239,"hypothetical protein C0J52_00813"
"Un","PYGN01000001.1",7027802,7028059,"-",,,"C0J52_00814","PSN58494.1",85,"hypothetical protein C0J52_00814"
"Un","PYGN01000001.1",7089038,7126262,"-",,,"C0J52_00815","PSN58495.1",686,"hypothetical protein C0J52_00815"
"Un","PYGN01000001.1",7146270,7158125,"-",,,"C0J52_00816","PSN58496.1",1080,"hypothetical protein C0J52_00816"
"Un","PYGN01000001.1",7171572,7189318,"-",,,"C0J52_00817","PSN58497.1",584,"hypothetical protein C0J52_00817"
"Un","PYGN01000001.1",7202901,7217144,"-",,,"C0J52_00818","PSN58488.1",499,"hypothetical protein C0J52_00818, partial"
"Un","PYGN01000001.1",7276455,7278425,"-",,,"C0J52_00819","PSN58489.1",92,"hypothetical protein C0J52_00819"
"Un","PYGN01000001.1",7317663,7317839,"+",,,"C0J52_00820","PSN58452.1",58,"hypothetical protein C0J52_00820"
"Un","PYGN01000001.1",7331224,7340056,"-",,"Pink1","C0J52_00821","PSN58451.1",358,"Serine/threonine-protein kinase PINK1"
"Un","PYGN01000001.1",7341081,7368507,"+",,"UBE2J2","C0J52_00822","PSN58454.1",192,"Ubiquitin-conjugating enzyme E2 J2"
"Un","PYGN01000001.1",7378273,7378446,"+",,,"C0J52_00823","PSN58453.1",57,"hypothetical protein C0J52_00823"
"Un","PYGN01000002.1",151877,152092,"+",,,"C0J52_02775","PSN58407.1",71,"hypothetical protein C0J52_02775, partial"
"Un","PYGN01000002.1",263237,295542,"+",,,"C0J52_02776","PSN58406.1",165,"hypothetical protein C0J52_02776"
"Un","PYGN01000002.1",295613,297081,"+",,,"C0J52_02777","PSN58405.1",78,"hypothetical protein C0J52_02777"
"Un","PYGN01000002.1",431060,431341,"-",,,"C0J52_02778","PSN58409.1",93,"hypothetical protein C0J52_02778"
"Un","PYGN01000002.1",433268,436209,"-",,,"C0J52_02779","PSN58408.1",73,"hypothetical protein C0J52_02779"
"Un","PYGN01000002.1",893259,893465,"+",,,"C0J52_02780","PSN58445.1",61,"hypothetical protein C0J52_02780, partial"
"Un","PYGN01000002.1",1016085,1017485,"+",,,"C0J52_02781","PSN58446.1",466,"hypothetical protein C0J52_02781"
"Un","PYGN01000002.1",1050814,1096826,"-",,,"C0J52_02782","PSN58443.1",98,"hypothetical protein C0J52_02782"
"Un","PYGN01000002.1",1103761,1104033,"+",,,"C0J52_02783","PSN58444.1",79,"hypothetical protein C0J52_02783"
"Un","PYGN01000002.1",1124660,1124892,"-",,,"C0J52_02784","PSN58449.1",70,"hypothetical protein C0J52_02784"
"Un","PYGN01000002.1",1153807,1170977,"-",,"pex16","C0J52_02785","PSN58450.1",345,"Peroxisomal membrane protein PEX16"
"Un","PYGN01000002.1",1178173,1178461,"-",,,"C0J52_02786","PSN58447.1",87,"hypothetical protein C0J52_02786"
"Un","PYGN01000002.1",1224003,1224203,"-",,,"C0J52_02787","PSN58448.1",59,"hypothetical protein C0J52_02787"
"Un","PYGN01000002.1",1235333,1261312,"+",,,"C0J52_02788","PSN58441.1",146,"hypothetical protein C0J52_02788"
"Un","PYGN01000002.1",1266948,1267424,"-",,,"C0J52_02789","PSN58442.1",119,"hypothetical protein C0J52_02789"
"Un","PYGN01000002.1",1297645,1311102,"-",,,"C0J52_02790","PSN58413.1",158,"hypothetical protein C0J52_02790"
"Un","PYGN01000002.1",1330136,1330366,"-",,,"C0J52_02791","PSN58412.1",76,"hypothetical protein C0J52_02791"
"Un","PYGN01000002.1",1477256,1477474,"+",,,"C0J52_02792","PSN58415.1",72,"hypothetical protein C0J52_02792"
"Un","PYGN01000002.1",1642226,1642810,"+",,,"C0J52_02793","PSN58414.1",194,"hypothetical protein C0J52_02793"
"Un","PYGN01000002.1",1643688,1643948,"+",,,"C0J52_02794","PSN58417.1",86,"hypothetical protein C0J52_02794"
"Un","PYGN01000144.1",1575931,1576137,"+",,,"C0J52_03021","PSN52918.1",68,"hypothetical protein C0J52_03021"
"Un","PYGN01000144.1",1587136,1589325,"-",,,"C0J52_03022","PSN52919.1",68,"hypothetical protein C0J52_03022"
"Un","PYGN01000144.1",1611158,1631777,"-",,,"C0J52_03023","PSN52920.1",369,"hypothetical protein C0J52_03023"
"Un","PYGN01000145.1",496,29886,"-",,,"C0J52_14464","PSN52859.1",144,"hypothetical protein C0J52_14464"
"Un","PYGN01000145.1",30972,60140,"-",,,"C0J52_14465","PSN52860.1",204,"hypothetical protein C0J52_14465, partial"
"Un","PYGN01000145.1",50446,52414,"+",,,"C0J52_14466","PSN52861.1",336,"hypothetical protein C0J52_14466"
"Un","PYGN01000145.1",185269,185487,"+",,,"C0J52_14467","PSN52862.1",72,"hypothetical protein C0J52_14467, partial"
"Un","PYGN01000145.1",236941,241575,"-",,,"C0J52_14468","PSN52863.1",391,"hypothetical protein C0J52_14468"
"Un","PYGN01000145.1",285959,319208,"+",,,"C0J52_14469","PSN52864.1",351,"hypothetical protein C0J52_14469"
"Un","PYGN01000145.1",400552,430128,"+",,"LamC","C0J52_14470","PSN52874.1",485,"Lamin-C"
"Un","PYGN01000145.1",445103,446041,"-",,,"C0J52_14471","PSN52873.1",273,"hypothetical protein C0J52_14471"
"Un","PYGN01000145.1",454845,463060,"+",,"mRpL13","C0J52_14472","PSN52872.1",154,"39S ribosomal protein L13"
"Un","PYGN01000145.1",700899,702605,"+",,,"C0J52_14473","PSN52871.1",89,"hypothetical protein C0J52_14473"
"Un","PYGN01000145.1",972108,972317,"+",,,"C0J52_14474","PSN52879.1",69,"hypothetical protein C0J52_14474, partial"
"Un","PYGN01000145.1",1032483,1032806,"-",,,"C0J52_14475","PSN52878.1",107,"hypothetical protein C0J52_14475"
"Un","PYGN01000145.1",1032583,1032893,"-",,,"C0J52_14475","PSN52877.1",96,"hypothetical protein C0J52_14475"
"Un","PYGN01000145.1",1099079,1099468,"+",,,"C0J52_14476","PSN52876.1",129,"hypothetical protein C0J52_14476, partial"
"Un","PYGN01000145.1",1216136,1224737,"+",,,"C0J52_14477","PSN52875.1",224,"hypothetical protein C0J52_14477"
"Un","PYGN01000145.1",1253958,1285514,"+",,,"C0J52_14478","PSN52870.1",1159,"hypothetical protein C0J52_14478"
"Un","PYGN01000145.1",1297924,1308881,"+",,"Or80","C0J52_39032","PSN52858.1",392,"Odorant receptor 80"
"Un","PYGN01000145.1",1318013,1335956,"-",,,"C0J52_14479","PSN52869.1",302,"hypothetical protein C0J52_14479"
"Un","PYGN01000145.1",1336288,1348384,"-",,,"C0J52_14480","PSN52867.1",240,"hypothetical protein C0J52_14480"
"Un","PYGN01000145.1",1417426,1424446,"+",,,"C0J52_14481","PSN52868.1",307,"hypothetical protein C0J52_14481"
"Un","PYGN01000145.1",1458498,1481652,"+",,,"C0J52_14482","PSN52865.1",309,"hypothetical protein C0J52_14482"
"Un","PYGN01000145.1",1471883,1472236,"-",,,"C0J52_14483","PSN52866.1",117,"hypothetical protein C0J52_14483"
"Un","PYGN01000146.1",82662,82870,"-",,,"C0J52_17919","PSN52839.1",62,"hypothetical protein C0J52_17919, partial"
"Un","PYGN01000146.1",169835,460391,"-",,,"C0J52_17920","PSN52854.1",191,"hypothetical protein C0J52_17920"
"Un","PYGN01000146.1",402017,402322,"+",,,"C0J52_17921","PSN52855.1",101,"hypothetical protein C0J52_17921"
"Un","PYGN01000146.1",424466,437739,"+",,,"C0J52_17922","PSN52856.1",168,"hypothetical protein C0J52_17922"
"Un","PYGN01000146.1",437776,439230,"+",,,"C0J52_17923","PSN52857.1",484,"hypothetical protein C0J52_17923"
"Un","PYGN01000146.1",460193,461977,"+",,,"C0J52_17924","PSN52850.1",594,"hypothetical protein C0J52_17924"
"Un","PYGN01000146.1",475555,475878,"-",,,"C0J52_17925","PSN52851.1",107,"hypothetical protein C0J52_17925"
"Un","PYGN01000146.1",507000,507200,"-",,,"C0J52_17926","PSN52852.1",66,"hypothetical protein C0J52_17926"
"Un","PYGN01000146.1",629779,631643,"-",,,"C0J52_17927","PSN52853.1",380,"hypothetical protein C0J52_17927"
"Un","PYGN01000146.1",711067,713289,"+",,,"C0J52_17928","PSN52848.1",78,"hypothetical protein C0J52_17928"
"Un","PYGN01000146.1",724703,724885,"+",,,"C0J52_17929","PSN52849.1",60,"hypothetical protein C0J52_17929"
"Un","PYGN01000146.1",802875,803528,"-",,,"C0J52_17930","PSN52843.1",217,"hypothetical protein C0J52_17930, partial"
"Un","PYGN01000146.1",804191,814094,"+",,,"C0J52_17931","PSN52842.1",1005,"hypothetical protein C0J52_17931, partial"
"Un","PYGN01000146.1",817267,827022,"+",,,"C0J52_17932","PSN52841.1",112,"hypothetical protein C0J52_17932"
"Un","PYGN01000146.1",862552,863143,"+",,,"C0J52_17933","PSN52840.1",147,"hypothetical protein C0J52_17933"
"Un","PYGN01000064.1",1574838,1602198,"+",,,"C0J52_04026","PSN55612.1",568,"hypothetical protein C0J52_04026"
"Un","PYGN01000064.1",1618801,1629510,"+",,"CDC73","C0J52_04027","PSN55611.1",269,"Parafibromin, partial"
"Un","PYGN01000064.1",1685183,1690542,"-",,,"C0J52_04028","PSN55614.1",107,"hypothetical protein C0J52_04028"
"Un","PYGN01000064.1",1746795,1764382,"-",,"FST","C0J52_04029","PSN55613.1",137,"Follistatin"
"Un","PYGN01000064.1",1781151,1781435,"-",,,"C0J52_04030","PSN55627.1",94,"hypothetical protein C0J52_04030"
"Un","PYGN01000064.1",2086266,2096438,"-",,"LAP3_1","C0J52_04031","PSN55628.1",539,"Cytosol aminopeptidase"
"Un","PYGN01000064.1",2384368,2411519,"-",,,"C0J52_04032","PSN55625.1",533,"hypothetical protein C0J52_04032"
"Un","PYGN01000064.1",2419705,2421249,"+",,"wdr76","C0J52_04033","PSN55626.1",514,"WD repeat-containing protein 76"
"Un","PYGN01000064.1",2429224,2433771,"-",,,"C0J52_04034","PSN55631.1",269,"hypothetical protein C0J52_04034"
"Un","PYGN01000064.1",2435460,2437773,"-",,,"C0J52_04035","PSN55632.1",474,"hypothetical protein C0J52_04035"
"Un","PYGN01000064.1",2436805,2444229,"+",,,"C0J52_04036","PSN55629.1",284,"hypothetical protein C0J52_04036"
"Un","PYGN01000064.1",2448135,2449991,"+",,"Gld_14","C0J52_04037","PSN55630.1",618,"Glucose dehydrogenase"
"Un","PYGN01000064.1",2450258,2461066,"+",,"Gld_20","C0J52_04038","PSN55633.1",623,"Glucose dehydrogenase"
"Un","PYGN01000064.1",2487701,2508828,"+",,,"C0J52_04040","PSN55598.1",701,"hypothetical protein C0J52_04040"
"Un","PYGN01000064.1",2512210,2512884,"-",,"Yrdc","C0J52_04041","PSN55597.1",224,"YrdC domain-containing protein"
"Un","PYGN01000064.1",2515816,2516109,"+",,"ACYP2","C0J52_04042","PSN55596.1",97,"Acylphosphatase-2"
"Un","PYGN01000064.1",2529861,2530325,"+",,,"C0J52_04043","PSN55595.1",154,"hypothetical protein C0J52_04043"
"Un","PYGN01000064.1",2541295,2541504,"+",,"Hcf","C0J52_04044","PSN55594.1",69,"Host cell factor"
"Un","PYGN01000064.1",2550559,2552842,"+",,,"C0J52_04045","PSN55593.1",141,"hypothetical protein C0J52_04045"
"Un","PYGN01000064.1",2577927,2580744,"+",,,"C0J52_04046","PSN55592.1",187,"hypothetical protein C0J52_04046, partial"
"Un","PYGN01000064.1",2587407,2595201,"+",,"Or49","C0J52_38831","PSN55634.1",393,"Odorant receptor 49"
